Riversystem mini_uTAHPS_qmin reservoir fractions [fr] 
YYYY MM DD HH HJELLE 
2025 10 21 10 0.4781 
2025 10 21 11 0.4780 
2025 10 21 12 0.4780 
2025 10 21 13 0.4780 
2025 10 21 14 0.4779 
2025 10 21 15 0.4779 
2025 10 21 16 0.4778 
2025 10 21 17 0.4778 
2025 10 21 18 0.4778 
2025 10 21 19 0.4777 
2025 10 21 20 0.4777 
2025 10 21 21 0.4776 
2025 10 21 22 0.4776 
2025 10 21 23 0.4776 
2025 10 22 0 0.4775 
2025 10 22 1 0.4775 
2025 10 22 2 0.4774 
2025 10 22 3 0.4774 
2025 10 22 4 0.4774 
2025 10 22 5 0.4773 
2025 10 22 6 0.4773 
2025 10 22 7 0.4772 
2025 10 22 8 0.4772 
2025 10 22 9 0.4772 
2025 10 22 10 0.4771 
2025 10 22 11 0.4771 
2025 10 22 12 0.4771 
2025 10 22 13 0.4770 
2025 10 22 14 0.4770 
2025 10 22 15 0.4769 
2025 10 22 16 0.4769 
2025 10 22 17 0.4769 
2025 10 22 18 0.4768 
2025 10 22 19 0.4768 
2025 10 22 20 0.4767 
2025 10 22 21 0.4767 
2025 10 22 22 0.4767 
2025 10 22 23 0.4766 
2025 10 23 0 0.4766 
2025 10 23 1 0.4765 
2025 10 23 2 0.4765 
2025 10 23 3 0.4765 
2025 10 23 4 0.4764 
2025 10 23 5 0.4764 
2025 10 23 6 0.4763 
2025 10 23 7 0.4763 
2025 10 23 8 0.4763 
2025 10 23 9 0.4762 
2025 10 23 10 0.4762 
2025 10 23 11 0.4761 
2025 10 23 12 0.4761 
2025 10 23 13 0.4761 
2025 10 23 14 0.4760 
2025 10 23 15 0.4760 
2025 10 23 16 0.4759 
2025 10 23 17 0.4759 
2025 10 23 18 0.4759 
2025 10 23 19 0.4758 
2025 10 23 20 0.4758 
2025 10 23 21 0.4757 
2025 10 23 22 0.4757 
2025 10 23 23 0.4757 
2025 10 24 0 0.4756 
2025 10 24 1 0.4756 
2025 10 24 2 0.4755 
2025 10 24 3 0.4755 
2025 10 24 4 0.4755 
2025 10 24 5 0.4754 
2025 10 24 6 0.4754 
2025 10 24 7 0.4753 
2025 10 24 8 0.4753 
2025 10 24 9 0.4753 
2025 10 24 10 0.4752 
2025 10 24 11 0.4752 
2025 10 24 12 0.4751 
2025 10 24 13 0.4751 
2025 10 24 14 0.4751 
2025 10 24 15 0.4750 
2025 10 24 16 0.4750 
2025 10 24 17 0.4749 
2025 10 24 18 0.4749 
2025 10 24 19 0.4749 
2025 10 24 20 0.4748 
2025 10 24 21 0.4748 
2025 10 24 22 0.4747 
2025 10 24 23 0.4747 
2025 10 25 0 0.4747 
2025 10 25 1 0.4746 
2025 10 25 2 0.4746 
2025 10 25 3 0.4745 
2025 10 25 4 0.4745 
2025 10 25 5 0.4745 
2025 10 25 6 0.4744 
2025 10 25 7 0.4744 
2025 10 25 8 0.4743 
2025 10 25 9 0.4743 
2025 10 25 10 0.4743 
2025 10 25 11 0.4742 
2025 10 25 12 0.4742 
2025 10 25 13 0.4741 
2025 10 25 14 0.4741 
2025 10 25 15 0.4741 
2025 10 25 16 0.4740 
2025 10 25 17 0.4740 
2025 10 25 18 0.4739 
2025 10 25 19 0.4739 
2025 10 25 20 0.4739 
2025 10 25 21 0.4738 
2025 10 25 22 0.4738 
2025 10 25 23 0.4737 
2025 10 26 0 0.4737 
2025 10 26 1 0.4737 
2025 10 26 2 0.4736 
2025 10 26 3 0.4736 
2025 10 26 4 0.4735 
2025 10 26 5 0.4735 
2025 10 26 6 0.4735 
2025 10 26 7 0.4734 
2025 10 26 8 0.4734 
2025 10 26 9 0.4733 
2025 10 26 10 0.4733 
2025 10 26 11 0.4733 
2025 10 26 12 0.4732 
2025 10 26 13 0.4732 
2025 10 26 14 0.4731 
2025 10 26 15 0.4731 
2025 10 26 16 0.4731 
2025 10 26 17 0.4730 
2025 10 26 18 0.4730 
2025 10 26 19 0.4729 
2025 10 26 20 0.4729 
2025 10 26 21 0.4729 
2025 10 26 22 0.4728 
2025 10 26 23 0.4728 
2025 10 27 0 0.4727 
2025 10 27 1 0.4727 
2025 10 27 2 0.4727 
2025 10 27 3 0.4726 
2025 10 27 4 0.4726 
2025 10 27 5 0.4725 
2025 10 27 6 0.4725 
2025 10 27 7 0.4725 
2025 10 27 8 0.4724 
2025 10 27 9 0.4724 
2025 10 27 10 0.4723 
2025 10 27 11 0.4723 
2025 10 27 12 0.4723 
2025 10 27 13 0.4722 
2025 10 27 14 0.4722 
2025 10 27 15 0.4721 
2025 10 27 16 0.4721 
2025 10 27 17 0.4721 
2025 10 27 18 0.4720 
2025 10 27 19 0.4720 
2025 10 27 20 0.4719 
2025 10 27 21 0.4719 
2025 10 27 22 0.4719 
2025 10 27 23 0.4718 
2025 10 28 0 0.4718 
2025 10 28 1 0.4717 
2025 10 28 2 0.4717 
2025 10 28 3 0.4717 
2025 10 28 4 0.4716 
2025 10 28 5 0.4716 
2025 10 28 6 0.4715 
2025 10 28 7 0.4715 
2025 10 28 8 0.4715 
2025 10 28 9 0.4714 
2025 10 28 10 0.4714 
2025 10 28 11 0.4713 
2025 10 28 12 0.4713 
2025 10 28 13 0.4713 
2025 10 28 14 0.4712 
2025 10 28 15 0.4712 
2025 10 28 16 0.4711 
2025 10 28 17 0.4711 
2025 10 28 18 0.4711 
2025 10 28 19 0.4710 
2025 10 28 20 0.4710 
2025 10 28 21 0.4709 
2025 10 28 22 0.4709 
2025 10 28 23 0.4709 
2025 10 29 0 0.4708 
2025 10 29 1 0.4708 
2025 10 29 2 0.4707 
2025 10 29 3 0.4707 
2025 10 29 4 0.4707 
2025 10 29 5 0.4706 
2025 10 29 6 0.4706 
2025 10 29 7 0.4705 
2025 10 29 8 0.4705 
2025 10 29 9 0.4705 
2025 10 29 10 0.4704 
2025 10 29 11 0.4704 
2025 10 29 12 0.4703 
2025 10 29 13 0.4703 
2025 10 29 14 0.4703 
2025 10 29 15 0.4702 
2025 10 29 16 0.4702 
2025 10 29 17 0.4701 
2025 10 29 18 0.4701 
2025 10 29 19 0.4701 
2025 10 29 20 0.4700 
2025 10 29 21 0.4700 
2025 10 29 22 0.4699 
2025 10 29 23 0.4699 
2025 10 30 0 0.4699 
2025 10 30 1 0.4698 
2025 10 30 2 0.4698 
2025 10 30 3 0.4698 
2025 10 30 4 0.4697 
2025 10 30 5 0.4697 
2025 10 30 6 0.4696 
2025 10 30 7 0.4696 
2025 10 30 8 0.4696 
2025 10 30 9 0.4695 
2025 10 30 10 0.4695 
2025 10 30 11 0.4694 
2025 10 30 12 0.4694 
2025 10 30 13 0.4694 
2025 10 30 14 0.4693 
2025 10 30 15 0.4693 
2025 10 30 16 0.4692 
2025 10 30 17 0.4692 
2025 10 30 18 0.4692 
2025 10 30 19 0.4691 
2025 10 30 20 0.4691 
2025 10 30 21 0.4690 
2025 10 30 22 0.4690 
2025 10 30 23 0.4690 
2025 10 31 0 0.4689 
2025 10 31 1 0.4689 
2025 10 31 2 0.4688 
2025 10 31 3 0.4688 
2025 10 31 4 0.4688 
2025 10 31 5 0.4687 
2025 10 31 6 0.4687 
2025 10 31 7 0.4686 
2025 10 31 8 0.4686 
2025 10 31 9 0.4686 
2025 10 31 10 0.4685 
2025 10 31 11 0.4685 
2025 10 31 12 0.4684 
2025 10 31 13 0.4684 
2025 10 31 14 0.4684 
2025 10 31 15 0.4683 
2025 10 31 16 0.4683 
2025 10 31 17 0.4682 
2025 10 31 18 0.4682 
2025 10 31 19 0.4682 
2025 10 31 20 0.4681 
2025 10 31 21 0.4681 
2025 10 31 22 0.4680 
2025 10 31 23 0.4680 
2025 11 1 0 0.4680 
2025 11 1 1 0.4679 
2025 11 1 2 0.4679 
2025 11 1 3 0.4678 
2025 11 1 4 0.4678 
2025 11 1 5 0.4678 
2025 11 1 6 0.4677 
2025 11 1 7 0.4677 
2025 11 1 8 0.4676 
2025 11 1 9 0.4676 
2025 11 1 10 0.4676 
2025 11 1 11 0.4675 
2025 11 1 12 0.4675 
2025 11 1 13 0.4674 
2025 11 1 14 0.4674 
2025 11 1 15 0.4674 
2025 11 1 16 0.4673 
2025 11 1 17 0.4673 
2025 11 1 18 0.4672 
2025 11 1 19 0.4672 
2025 11 1 20 0.4672 
2025 11 1 21 0.4671 
2025 11 1 22 0.4671 
2025 11 1 23 0.4670 
2025 11 2 0 0.4670 
2025 11 2 1 0.4670 
2025 11 2 2 0.4669 
2025 11 2 3 0.4669 
2025 11 2 4 0.4668 
2025 11 2 5 0.4668 
2025 11 2 6 0.4668 
2025 11 2 7 0.4667 
2025 11 2 8 0.4667 
2025 11 2 9 0.4666 
2025 11 2 10 0.4666 
2025 11 2 11 0.4666 
2025 11 2 12 0.4665 
2025 11 2 13 0.4665 
2025 11 2 14 0.4664 
2025 11 2 15 0.4664 
2025 11 2 16 0.4664 
2025 11 2 17 0.4663 
2025 11 2 18 0.4663 
2025 11 2 19 0.4662 
2025 11 2 20 0.4662 
2025 11 2 21 0.4662 
2025 11 2 22 0.4661 
2025 11 2 23 0.4661 
2025 11 3 0 0.4660 
2025 11 3 1 0.4660 
2025 11 3 2 0.4660 
2025 11 3 3 0.4659 
2025 11 3 4 0.4659 
2025 11 3 5 0.4658 
2025 11 3 6 0.4658 
2025 11 3 7 0.4658 
2025 11 3 8 0.4657 
2025 11 3 9 0.4657 
2025 11 3 10 0.4656 
2025 11 3 11 0.4656 
2025 11 3 12 0.4656 
2025 11 3 13 0.4655 
2025 11 3 14 0.4655 
2025 11 3 15 0.4654 
2025 11 3 16 0.4654 
2025 11 3 17 0.4654 
2025 11 3 18 0.4653 
2025 11 3 19 0.4653 
2025 11 3 20 0.4652 
2025 11 3 21 0.4652 
2025 11 3 22 0.4652 
2025 11 3 23 0.4651 
2025 11 4 0 0.4651 
2025 11 4 1 0.4650 
2025 11 4 2 0.4650 
2025 11 4 3 0.4650 
2025 11 4 4 0.4649 
2025 11 4 5 0.4649 
2025 11 4 6 0.4648 
2025 11 4 7 0.4648 
2025 11 4 8 0.4648 
2025 11 4 9 0.4647 
2025 11 4 10 0.4647 
2025 11 4 11 0.4646 
2025 11 4 12 0.4646 
2025 11 4 13 0.4646 
2025 11 4 14 0.4645 
2025 11 4 15 0.4645 
2025 11 4 16 0.4644 
2025 11 4 17 0.4644 
2025 11 4 18 0.4644 
2025 11 4 19 0.4643 
2025 11 4 20 0.4643 
2025 11 4 21 0.4642 
2025 11 4 22 0.4642 
2025 11 4 23 0.4642 
2025 11 5 0 0.4641 
2025 11 5 1 0.4641 
2025 11 5 2 0.4640 
2025 11 5 3 0.4640 
2025 11 5 4 0.4640 
2025 11 5 5 0.4639 
2025 11 5 6 0.4639 
2025 11 5 7 0.4638 
2025 11 5 8 0.4638 
2025 11 5 9 0.4638 
2025 11 5 10 0.4637 
2025 11 5 11 0.4637 
2025 11 5 12 0.4636 
2025 11 5 13 0.4636 
2025 11 5 14 0.4636 
2025 11 5 15 0.4635 
2025 11 5 16 0.4635 
2025 11 5 17 0.4634 
2025 11 5 18 0.4634 
2025 11 5 19 0.4634 
2025 11 5 20 0.4633 
2025 11 5 21 0.4633 
2025 11 5 22 0.4632 
2025 11 5 23 0.4632 
2025 11 6 0 0.4632 
2025 11 6 1 0.4631 
2025 11 6 2 0.4631 
2025 11 6 3 0.4630 
2025 11 6 4 0.4630 
2025 11 6 5 0.4630 
2025 11 6 6 0.4629 
2025 11 6 7 0.4629 
2025 11 6 8 0.4628 
2025 11 6 9 0.4628 
2025 11 6 10 0.4628 
2025 11 6 11 0.4627 
2025 11 6 12 0.4627 
2025 11 6 13 0.4627 
2025 11 6 14 0.4626 
2025 11 6 15 0.4626 
2025 11 6 16 0.4625 
2025 11 6 17 0.4625 
2025 11 6 18 0.4625 
2025 11 6 19 0.4624 
2025 11 6 20 0.4624 
2025 11 6 21 0.4623 
2025 11 6 22 0.4623 
2025 11 6 23 0.4623 
2025 11 7 0 0.4622 
2025 11 7 1 0.4622 
2025 11 7 2 0.4621 
2025 11 7 3 0.4621 
2025 11 7 4 0.4621 
2025 11 7 5 0.4620 
2025 11 7 6 0.4620 
2025 11 7 7 0.4619 
2025 11 7 8 0.4619 
2025 11 7 9 0.4619 
2025 11 7 10 0.4618 
2025 11 7 11 0.4618 
2025 11 7 12 0.4617 
2025 11 7 13 0.4617 
2025 11 7 14 0.4617 
2025 11 7 15 0.4616 
2025 11 7 16 0.4616 
2025 11 7 17 0.4615 
2025 11 7 18 0.4615 
2025 11 7 19 0.4615 
2025 11 7 20 0.4614 
2025 11 7 21 0.4614 
2025 11 7 22 0.4613 
2025 11 7 23 0.4613 
2025 11 8 0 0.4613 
2025 11 8 1 0.4612 
2025 11 8 2 0.4612 
2025 11 8 3 0.4611 
2025 11 8 4 0.4611 
2025 11 8 5 0.4611 
2025 11 8 6 0.4610 
2025 11 8 7 0.4610 
2025 11 8 8 0.4609 
2025 11 8 9 0.4609 
2025 11 8 10 0.4609 
2025 11 8 11 0.4608 
2025 11 8 12 0.4608 
2025 11 8 13 0.4607 
2025 11 8 14 0.4607 
2025 11 8 15 0.4607 
2025 11 8 16 0.4606 
2025 11 8 17 0.4606 
2025 11 8 18 0.4605 
2025 11 8 19 0.4605 
2025 11 8 20 0.4605 
2025 11 8 21 0.4604 
2025 11 8 22 0.4604 
2025 11 8 23 0.4603 
2025 11 9 0 0.4603 
2025 11 9 1 0.4603 
2025 11 9 2 0.4602 
2025 11 9 3 0.4602 
2025 11 9 4 0.4601 
2025 11 9 5 0.4601 
2025 11 9 6 0.4601 
2025 11 9 7 0.4600 
2025 11 9 8 0.4600 
2025 11 9 9 0.4599 
2025 11 9 10 0.4599 
2025 11 9 11 0.4599 
2025 11 9 12 0.4598 
2025 11 9 13 0.4598 
2025 11 9 14 0.4597 
2025 11 9 15 0.4597 
2025 11 9 16 0.4597 
2025 11 9 17 0.4596 
2025 11 9 18 0.4596 
2025 11 9 19 0.4595 
2025 11 9 20 0.4595 
2025 11 9 21 0.4595 
2025 11 9 22 0.4594 
2025 11 9 23 0.4594 
2025 11 10 0 0.4593 
2025 11 10 1 0.4593 
2025 11 10 2 0.4593 
2025 11 10 3 0.4592 
2025 11 10 4 0.4592 
2025 11 10 5 0.4591 
2025 11 10 6 0.4591 
2025 11 10 7 0.4591 
2025 11 10 8 0.4590 
2025 11 10 9 0.4590 
2025 11 10 10 0.4589 
2025 11 10 11 0.4589 
2025 11 10 12 0.4589 
2025 11 10 13 0.4588 
2025 11 10 14 0.4588 
2025 11 10 15 0.4587 
2025 11 10 16 0.4587 
2025 11 10 17 0.4587 
2025 11 10 18 0.4586 
2025 11 10 19 0.4586 
2025 11 10 20 0.4585 
2025 11 10 21 0.4585 
2025 11 10 22 0.4585 
2025 11 10 23 0.4584 
2025 11 11 0 0.4584 
2025 11 11 1 0.4583 
2025 11 11 2 0.4583 
2025 11 11 3 0.4583 
2025 11 11 4 0.4582 
2025 11 11 5 0.4582 
2025 11 11 6 0.4581 
2025 11 11 7 0.4581 
2025 11 11 8 0.4581 
2025 11 11 9 0.4580 
2025 11 11 10 0.4580 
2025 11 11 11 0.4579 
2025 11 11 12 0.4579 
2025 11 11 13 0.4579 
2025 11 11 14 0.4578 
2025 11 11 15 0.4578 
2025 11 11 16 0.4577 
2025 11 11 17 0.4577 
2025 11 11 18 0.4577 
2025 11 11 19 0.4576 
2025 11 11 20 0.4576 
2025 11 11 21 0.4575 
2025 11 11 22 0.4575 
2025 11 11 23 0.4575 
2025 11 12 0 0.4574 
2025 11 12 1 0.4574 
2025 11 12 2 0.4573 
2025 11 12 3 0.4573 
2025 11 12 4 0.4573 
2025 11 12 5 0.4572 
2025 11 12 6 0.4572 
2025 11 12 7 0.4571 
2025 11 12 8 0.4571 
2025 11 12 9 0.4571 
2025 11 12 10 0.4570 
2025 11 12 11 0.4570 
2025 11 12 12 0.4569 
2025 11 12 13 0.4569 
2025 11 12 14 0.4569 
2025 11 12 15 0.4568 
2025 11 12 16 0.4568 
2025 11 12 17 0.4567 
2025 11 12 18 0.4567 
2025 11 12 19 0.4567 
2025 11 12 20 0.4566 
2025 11 12 21 0.4566 
2025 11 12 22 0.4565 
2025 11 12 23 0.4565 
2025 11 13 0 0.4565 
2025 11 13 1 0.4564 
2025 11 13 2 0.4564 
2025 11 13 3 0.4563 
2025 11 13 4 0.4563 
2025 11 13 5 0.4563 
2025 11 13 6 0.4562 
2025 11 13 7 0.4562 
2025 11 13 8 0.4561 
2025 11 13 9 0.4561 
2025 11 13 10 0.4561 
2025 11 13 11 0.4560 
2025 11 13 12 0.4560 
2025 11 13 13 0.4559 
2025 11 13 14 0.4559 
2025 11 13 15 0.4559 
2025 11 13 16 0.4558 
2025 11 13 17 0.4558 
2025 11 13 18 0.4557 
2025 11 13 19 0.4557 
2025 11 13 20 0.4557 
2025 11 13 21 0.4556 
2025 11 13 22 0.4556 
2025 11 13 23 0.4555 
2025 11 14 0 0.4555 
2025 11 14 1 0.4555 
2025 11 14 2 0.4554 
2025 11 14 3 0.4554 
2025 11 14 4 0.4554 
2025 11 14 5 0.4553 
2025 11 14 6 0.4553 
2025 11 14 7 0.4552 
2025 11 14 8 0.4552 
2025 11 14 9 0.4552 
2025 11 14 10 0.4551 
2025 11 14 11 0.4551 
2025 11 14 12 0.4550 
2025 11 14 13 0.4550 
2025 11 14 14 0.4550 
2025 11 14 15 0.4549 
2025 11 14 16 0.4549 
2025 11 14 17 0.4548 
2025 11 14 18 0.4548 
2025 11 14 19 0.4548 
2025 11 14 20 0.4547 
2025 11 14 21 0.4547 
2025 11 14 22 0.4546 
2025 11 14 23 0.4546 
2025 11 15 0 0.4546 
2025 11 15 1 0.4545 
2025 11 15 2 0.4545 
2025 11 15 3 0.4544 
2025 11 15 4 0.4544 
2025 11 15 5 0.4544 
2025 11 15 6 0.4543 
2025 11 15 7 0.4543 
2025 11 15 8 0.4542 
2025 11 15 9 0.4542 
2025 11 15 10 0.4542 
2025 11 15 11 0.4541 
2025 11 15 12 0.4541 
2025 11 15 13 0.4540 
2025 11 15 14 0.4540 
2025 11 15 15 0.4540 
2025 11 15 16 0.4539 
2025 11 15 17 0.4539 
2025 11 15 18 0.4538 
2025 11 15 19 0.4538 
2025 11 15 20 0.4538 
2025 11 15 21 0.4537 
2025 11 15 22 0.4537 
2025 11 15 23 0.4536 
2025 11 16 0 0.4536 
2025 11 16 1 0.4536 
2025 11 16 2 0.4535 
2025 11 16 3 0.4535 
2025 11 16 4 0.4534 
2025 11 16 5 0.4534 
2025 11 16 6 0.4534 
2025 11 16 7 0.4533 
2025 11 16 8 0.4533 
2025 11 16 9 0.4532 
2025 11 16 10 0.4532 
2025 11 16 11 0.4532 
2025 11 16 12 0.4531 
2025 11 16 13 0.4531 
2025 11 16 14 0.4530 
2025 11 16 15 0.4530 
2025 11 16 16 0.4530 
2025 11 16 17 0.4529 
2025 11 16 18 0.4529 
2025 11 16 19 0.4528 
2025 11 16 20 0.4528 
2025 11 16 21 0.4528 
2025 11 16 22 0.4527 
2025 11 16 23 0.4527 
2025 11 17 0 0.4526 
2025 11 17 1 0.4526 
2025 11 17 2 0.4526 
2025 11 17 3 0.4525 
2025 11 17 4 0.4525 
2025 11 17 5 0.4524 
2025 11 17 6 0.4524 
2025 11 17 7 0.4524 
2025 11 17 8 0.4523 
2025 11 17 9 0.4523 
2025 11 17 10 0.4522 
2025 11 17 11 0.4522 
2025 11 17 12 0.4522 
2025 11 17 13 0.4521 
2025 11 17 14 0.4521 
2025 11 17 15 0.4520 
2025 11 17 16 0.4520 
2025 11 17 17 0.4520 
2025 11 17 18 0.4519 
2025 11 17 19 0.4519 
2025 11 17 20 0.4518 
2025 11 17 21 0.4518 
2025 11 17 22 0.4518 
2025 11 17 23 0.4517 
2025 11 18 0 0.4517 
2025 11 18 1 0.4516 
2025 11 18 2 0.4516 
2025 11 18 3 0.4516 
2025 11 18 4 0.4515 
2025 11 18 5 0.4515 
2025 11 18 6 0.4514 
2025 11 18 7 0.4514 
2025 11 18 8 0.4514 
2025 11 18 9 0.4513 
2025 11 18 10 0.4513 
2025 11 18 11 0.4512 
2025 11 18 12 0.4512 
2025 11 18 13 0.4512 
2025 11 18 14 0.4511 
2025 11 18 15 0.4511 
2025 11 18 16 0.4510 
2025 11 18 17 0.4510 
2025 11 18 18 0.4510 
2025 11 18 19 0.4509 
2025 11 18 20 0.4509 
2025 11 18 21 0.4508 
2025 11 18 22 0.4508 
2025 11 18 23 0.4508 
2025 11 19 0 0.4507 
2025 11 19 1 0.4507 
2025 11 19 2 0.4506 
2025 11 19 3 0.4506 
2025 11 19 4 0.4506 
2025 11 19 5 0.4505 
2025 11 19 6 0.4505 
2025 11 19 7 0.4504 
2025 11 19 8 0.4504 
2025 11 19 9 0.4504 
2025 11 19 10 0.4503 
2025 11 19 11 0.4503 
2025 11 19 12 0.4502 
2025 11 19 13 0.4502 
2025 11 19 14 0.4502 
2025 11 19 15 0.4501 
2025 11 19 16 0.4501 
2025 11 19 17 0.4500 
2025 11 19 18 0.4500 
2025 11 19 19 0.4500 
2025 11 19 20 0.4499 
2025 11 19 21 0.4499 
2025 11 19 22 0.4498 
2025 11 19 23 0.4498 
2025 11 20 0 0.4498 
2025 11 20 1 0.4497 
2025 11 20 2 0.4497 
2025 11 20 3 0.4496 
2025 11 20 4 0.4496 
2025 11 20 5 0.4496 
2025 11 20 6 0.4495 
2025 11 20 7 0.4495 
2025 11 20 8 0.4494 
2025 11 20 9 0.4494 
2025 11 20 10 0.4494 
2025 11 20 11 0.4493 
2025 11 20 12 0.4493 
2025 11 20 13 0.4492 
2025 11 20 14 0.4492 
2025 11 20 15 0.4492 
2025 11 20 16 0.4491 
2025 11 20 17 0.4491 
2025 11 20 18 0.4490 
2025 11 20 19 0.4490 
2025 11 20 20 0.4490 
2025 11 20 21 0.4489 
2025 11 20 22 0.4489 
2025 11 20 23 0.4488 
2025 11 21 0 0.4488 
2025 11 21 1 0.4488 
2025 11 21 2 0.4487 
2025 11 21 3 0.4487 
2025 11 21 4 0.4486 
2025 11 21 5 0.4486 
2025 11 21 6 0.4486 
2025 11 21 7 0.4485 
2025 11 21 8 0.4485 
2025 11 21 9 0.4484 
2025 11 21 10 0.4484 
2025 11 21 11 0.4484 
2025 11 21 12 0.4483 
2025 11 21 13 0.4483 
2025 11 21 14 0.4482 
2025 11 21 15 0.4482 
2025 11 21 16 0.4482 
2025 11 21 17 0.4481 
2025 11 21 18 0.4481 
2025 11 21 19 0.4481 
2025 11 21 20 0.4480 
2025 11 21 21 0.4480 
2025 11 21 22 0.4479 
2025 11 21 23 0.4479 
2025 11 22 0 0.4479 
2025 11 22 1 0.4478 
2025 11 22 2 0.4478 
2025 11 22 3 0.4477 
2025 11 22 4 0.4477 
2025 11 22 5 0.4477 
2025 11 22 6 0.4476 
2025 11 22 7 0.4476 
2025 11 22 8 0.4475 
2025 11 22 9 0.4475 
2025 11 22 10 0.4475 
2025 11 22 11 0.4474 
2025 11 22 12 0.4474 
2025 11 22 13 0.4473 
2025 11 22 14 0.4473 
2025 11 22 15 0.4473 
2025 11 22 16 0.4472 
2025 11 22 17 0.4472 
2025 11 22 18 0.4471 
2025 11 22 19 0.4471 
2025 11 22 20 0.4471 
2025 11 22 21 0.4470 
2025 11 22 22 0.4470 
2025 11 22 23 0.4469 
2025 11 23 0 0.4469 
2025 11 23 1 0.4469 
2025 11 23 2 0.4468 
2025 11 23 3 0.4468 
2025 11 23 4 0.4467 
2025 11 23 5 0.4467 
2025 11 23 6 0.4467 
2025 11 23 7 0.4466 
2025 11 23 8 0.4466 
2025 11 23 9 0.4465 
2025 11 23 10 0.4465 
2025 11 23 11 0.4465 
2025 11 23 12 0.4464 
2025 11 23 13 0.4464 
2025 11 23 14 0.4463 
2025 11 23 15 0.4463 
2025 11 23 16 0.4463 
2025 11 23 17 0.4462 
2025 11 23 18 0.4462 
2025 11 23 19 0.4461 
2025 11 23 20 0.4461 
2025 11 23 21 0.4461 
2025 11 23 22 0.4460 
2025 11 23 23 0.4460 
2025 11 24 0 0.4459 
2025 11 24 1 0.4459 
2025 11 24 2 0.4459 
2025 11 24 3 0.4458 
2025 11 24 4 0.4458 
2025 11 24 5 0.4457 
2025 11 24 6 0.4457 
2025 11 24 7 0.4457 
2025 11 24 8 0.4456 
2025 11 24 9 0.4456 
2025 11 24 10 0.4455 
2025 11 24 11 0.4455 
2025 11 24 12 0.4455 
2025 11 24 13 0.4454 
2025 11 24 14 0.4454 
2025 11 24 15 0.4453 
2025 11 24 16 0.4453 
2025 11 24 17 0.4453 
2025 11 24 18 0.4452 
2025 11 24 19 0.4452 
2025 11 24 20 0.4451 
2025 11 24 21 0.4451 
2025 11 24 22 0.4451 
2025 11 24 23 0.4450 
2025 11 25 0 0.4450 
2025 11 25 1 0.4449 
2025 11 25 2 0.4449 
2025 11 25 3 0.4449 
2025 11 25 4 0.4448 
2025 11 25 5 0.4448 
2025 11 25 6 0.4447 
2025 11 25 7 0.4447 
2025 11 25 8 0.4447 
2025 11 25 9 0.4446 
2025 11 25 10 0.4446 
2025 11 25 11 0.4445 
2025 11 25 12 0.4445 
2025 11 25 13 0.4445 
2025 11 25 14 0.4444 
2025 11 25 15 0.4444 
2025 11 25 16 0.4443 
2025 11 25 17 0.4443 
2025 11 25 18 0.4443 
2025 11 25 19 0.4442 
2025 11 25 20 0.4442 
2025 11 25 21 0.4441 
2025 11 25 22 0.4441 
2025 11 25 23 0.4441 
2025 11 26 0 0.4440 
2025 11 26 1 0.4440 
2025 11 26 2 0.4439 
2025 11 26 3 0.4439 
2025 11 26 4 0.4439 
2025 11 26 5 0.4438 
2025 11 26 6 0.4438 
2025 11 26 7 0.4437 
2025 11 26 8 0.4437 
2025 11 26 9 0.4437 
2025 11 26 10 0.4436 
2025 11 26 11 0.4436 
2025 11 26 12 0.4435 
2025 11 26 13 0.4435 
2025 11 26 14 0.4435 
2025 11 26 15 0.4434 
2025 11 26 16 0.4434 
2025 11 26 17 0.4433 
2025 11 26 18 0.4433 
2025 11 26 19 0.4433 
2025 11 26 20 0.4432 
2025 11 26 21 0.4432 
2025 11 26 22 0.4431 
2025 11 26 23 0.4431 
2025 11 27 0 0.4431 
2025 11 27 1 0.4430 
2025 11 27 2 0.4430 
2025 11 27 3 0.4429 
2025 11 27 4 0.4429 
2025 11 27 5 0.4429 
2025 11 27 6 0.4428 
2025 11 27 7 0.4428 
2025 11 27 8 0.4427 
2025 11 27 9 0.4427 
2025 11 27 10 0.4427 
2025 11 27 11 0.4426 
2025 11 27 12 0.4426 
2025 11 27 13 0.4425 
2025 11 27 14 0.4425 
2025 11 27 15 0.4425 
2025 11 27 16 0.4424 
2025 11 27 17 0.4424 
2025 11 27 18 0.4423 
2025 11 27 19 0.4423 
2025 11 27 20 0.4423 
2025 11 27 21 0.4422 
2025 11 27 22 0.4422 
2025 11 27 23 0.4421 
2025 11 28 0 0.4421 
2025 11 28 1 0.4421 
2025 11 28 2 0.4420 
2025 11 28 3 0.4420 
2025 11 28 4 0.4419 
2025 11 28 5 0.4419 
2025 11 28 6 0.4419 
2025 11 28 7 0.4418 
2025 11 28 8 0.4418 
2025 11 28 9 0.4417 
2025 11 28 10 0.4417 
2025 11 28 11 0.4417 
2025 11 28 12 0.4416 
2025 11 28 13 0.4416 
2025 11 28 14 0.4415 
2025 11 28 15 0.4415 
2025 11 28 16 0.4415 
2025 11 28 17 0.4414 
2025 11 28 18 0.4414 
2025 11 28 19 0.4413 
2025 11 28 20 0.4413 
2025 11 28 21 0.4413 
2025 11 28 22 0.4412 
2025 11 28 23 0.4412 
2025 11 29 0 0.4411 
2025 11 29 1 0.4411 
2025 11 29 2 0.4411 
2025 11 29 3 0.4410 
